clip,frame,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,Blendshape_0,Blendshape_1,Blendshape_2,Blendshape_3,Blendshape_4,Blendshape_5,Blendshape_6,Blendshape_7,Blendshape_8,Blendshape_9,Blendshape_10,Blendshape_11,Blendshape_12,Blendshape_13,Blendshape_14,Blendshape_15,Blendshape_16,Blendshape_17,Blendshape_18,Blendshape_19,Blendshape_20,Blendshape_21,Blendshape_22,Blendshape_23,Blendshape_24,Blendshape_25,Blendshape_26,Blendshape_27,Blendshape_28,Blendshape_29,Blendshape_30,Blendshape_31,Blendshape_32,Blendshape_33,Blendshape_34,Blendshape_35,Blendshape_36,Blendshape_37,Blendshape_38,Blendshape_39,Blendshape_40,Blendshape_41,Blendshape_42,Blendshape_43,Blendshape_44,Blendshape_45,Blendshape_46,Blendshape_47,Blendshape_48,Blendshape_49,Blendshape_50,Blendshape_51,Blendshape_52,Blendshape_53,Blendshape_54,Blendshape_55,Blendshape_56,Blendshape_57,Blendshape_58,Blendshape_59,Blendshape_60,Blendshape_61,Blendshape_62,Blendshape_63,Blendshape_64,Blendshape_65,Blendshape_66,Blendshape_67,
0,0,0.05832896,-0.08148976,0.04940508,0.9937385,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,26,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
0,1,0.04993469,-0.07187784,0.04836369,0.994988,0,0,0,0,0,0,0,0,55.93333,0,0,6.333333,0,0,0,51.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,29.86667,0,0,0,2.466667,0,24.26667,0,1.6,0,0,50.4,0,0,0,6.133334,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,91.46667,0,0,0,0,0,0,1.466667,0
0,2,0.04152294,-0.06224293,0.04747925,0.996066,0,0,0,0,0,0,0,0,54.86666,0,0,12.66667,0,0,0,47.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,27.73333,0,0,0,4.933333,0,22.53333,0,3.2,0,0,46.8,0,0,0,12.26667,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333333,84.93333,0,0,0,0,0,0,2.933333,0
0,3,0.03309657,-0.05258839,0.04675207,0.9969721,0,0,0,0,0,0,0,0,53.8,0,0,19,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,0,0,0,7.4,0,20.8,0,4.8,0,0,43.2,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78.4,0,0,0,0,0,0,4.4,0
0,4,0.02465873,-0.04291725,0.04618236,0.997706,0,0,0,0,0,0,0,0,52.73333,0,0,25.33333,0,0,0,40.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,23.46667,0,0,0,9.866667,0,19.06667,0,6.400001,0,0,39.6,0,0,0,24.53333,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666667,71.86667,0,0,0,0,0,0,5.866667,0
0,5,0.01621175,-0.03323247,0.04577027,0.9982674,0,0,0,0,0,0,0,0,51.66667,0,0,31.66667,0,0,0,36.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,21.33333,0,0,0,12.33333,0,17.33333,0,8,0,0,36,0,0,0,30.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333334,65.33334,0,0,0,0,0,0,7.333333,0
0,6,0.007758762,-0.02353746,0.04551594,0.9986561,0,0,0,0,0,0,0,0,50.6,0,0,38,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,14.8,0,15.6,0,9.6,0,0,32.4,0,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,58.8,0,0,0,0,0,0,8.8,0
0,7,-0.0006973531,-0.01383526,0.04541943,0.998872,0,0,0,0,0,0,0,0,49.53333,0,0,44.33333,0,0,0,29.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,17.06667,0,0,0,17.26667,0,13.86667,0,11.2,0,0,28.8,0,0,0,42.93333,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66667,52.26667,0,0,0,0,0,0,10.26667,0
0,8,-0.009153715,-0.00412886,0.04548075,0.9989147,0,0,0,0,0,0,0,0,48.46667,0,0,50.66667,0,0,0,25.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,14.93333,0,0,0,19.73333,0,12.13333,0,12.8,0,0,25.2,0,0,0,49.06667,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33333,45.73333,0,0,0,0,0,0,11.73333,0
0,9,-0.01760747,0.005578318,0.04569988,0.9987845,0,0,0,0,0,0,0,0,47.4,0,0,57,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,22.2,0,10.4,0,14.4,0,0,21.6,0,0,0,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39.2,0,0,0,0,0,0,13.2,0
