clip,frame,Quaternion_x,Quaternion_y,Quaternion_z,Quaternion_w,Blendshape_0,Blendshape_1,Blendshape_2,Blendshape_3,Blendshape_4,Blendshape_5,Blendshape_6,Blendshape_7,Blendshape_8,Blendshape_9,Blendshape_10,Blendshape_11,Blendshape_12,Blendshape_13,Blendshape_14,Blendshape_15,Blendshape_16,Blendshape_17,Blendshape_18,Blendshape_19,Blendshape_20,Blendshape_21,Blendshape_22,Blendshape_23,Blendshape_24,Blendshape_25,Blendshape_26,Blendshape_27,Blendshape_28,Blendshape_29,Blendshape_30,Blendshape_31,Blendshape_32,Blendshape_33,Blendshape_34,Blendshape_35,Blendshape_36,Blendshape_37,Blendshape_38,Blendshape_39,Blendshape_40,Blendshape_41,Blendshape_42,Blendshape_43,Blendshape_44,Blendshape_45,Blendshape_46,Blendshape_47,Blendshape_48,Blendshape_49,Blendshape_50,Blendshape_51,Blendshape_52,Blendshape_53,Blendshape_54,Blendshape_55,Blendshape_56,Blendshape_57,Blendshape_58,Blendshape_59,Blendshape_60,Blendshape_61,Blendshape_62,Blendshape_63,Blendshape_64,Blendshape_65,Blendshape_66,Blendshape_67,
0,0,0.03845717,-0.07562009,0.05106084,0.9950857,0,0,0,0,0,73,0,0,0,22,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,6,0,0,0,80,0,0,0,0,0,0,0
0,1,0.03895039,-0.0710629,0.04381333,0.9957477,0,0,2.266667,0,0,68.13333,0,0,0,20.53333,0,0,0,0,96.33334,0,0,0,0,0,0,0,0,0,4.466667,0,0,0,0,0,0,42.93333,2.733334,0,0,0,0,0,0,0,0,0,0,0.3333333,0,4.8,0,0,0,0,41.06667,0,0,0,0,0,5.6,0,0,0,74.66666,0,0,0,0,0,0,0
0,2,0.03938026,-0.06650134,0.03656031,0.9963383,0,0,4.533334,0,0,63.26667,0,0,0,19.06667,0,0,0,0,95.66666,0,0,0,0,0,0,0,0,0,8.933333,0,0,0,0,0,0,39.86666,5.466667,0,0,0,0,0,0,0,0,0,0,0.6666667,0,9.6,0,0,0,0,38.13333,0,0,0,0,0,5.2,0,0,0,69.33334,0,0,0,0,0,0,0
0,3,0.03974622,-0.06193617,0.02930255,0.9968578,0,0,6.8,0,0,58.4,0,0,0,17.6,0,0,0,0,95,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,36.8,8.2,0,0,0,0,0,0,0,0,0,0,1,0,14.4,0,0,0,0,35.2,0,0,0,0,0,4.8,0,0,0,64,0,0,0,0,0,0,0
0,4,0.04004877,-0.05736801,0.02204085,0.997306,0,0,9.066668,0,0,53.53333,0,0,0,16.13333,0,0,0,0,94.33334,0,0,0,0,0,0,0,0,0,17.86667,0,0,0,0,0,0,33.73333,10.93333,0,0,0,0,0,0,0,0,0,0,1.333333,0,19.2,0,0,0,0,32.26667,0,0,0,0,0,4.4,0,0,0,58.66666,0,0,0,0,0,0,0
0,5,0.04028735,-0.05279789,0.01477597,0.9976828,0,0,11.33333,0,0,48.66666,0,0,0,14.66667,0,0,0,0,93.66666,0,0,0,0,0,0,0,0,0,22.33333,0,0,0,0,0,0,30.66667,13.66667,0,0,0,0,0,0,0,0,0,0,1.666667,0,24,0,0,0,0,29.33333,0,0,0,0,0,4,0,0,0,53.33333,0,0,0,0,0,0,0
0,6,0.0404625,-0.04822643,0.007508722,0.9979883,0,0,13.6,0,0,43.8,0,0,0,13.2,0,0,0,0,93,0,0,0,0,0,0,0,0,0,26.8,0,0,0,0,0,0,27.6,16.4,0,0,0,0,0,0,0,0,0,0,2,0,28.8,0,0,0,0,26.4,0,0,0,0,0,3.6,0,0,0,48,0,0,0,0,0,0,0
0,7,0.04057368,-0.0436544,0.0002398567,0.9982224,0,0,15.86667,0,0,38.93333,0,0,0,11.73333,0,0,0,0,92.33334,0,0,0,0,0,0,0,0,0,31.26667,0,0,0,0,0,0,24.53333,19.13333,0,0,0,0,0,0,0,0,0,0,2.333333,0,33.6,0,0,0,0,23.46667,0,0,0,0,0,3.2,0,0,0,42.66667,0,0,0,0,0,0,0
0,8,0.04062143,-0.03908255,-0.007029824,0.9983852,0,0,18.13334,0,0,34.06667,0,0,0,10.26667,0,0,0,0,91.66666,0,0,0,0,0,0,0,0,0,35.73333,0,0,0,0,0,0,21.46667,21.86667,0,0,0,0,0,0,0,0,0,0,2.666667,0,38.4,0,0,0,0,20.53333,0,0,0,0,0,2.8,0,0,0,37.33333,0,0,0,0,0,0,0
0,9,0.04060523,-0.03451165,-0.01429955,0.9984767,0,0,20.4,0,0,29.2,0,0,0,8.799999,0,0,0,0,91,0,0,0,0,0,0,0,0,0,40.2,0,0,0,0,0,0,18.4,24.6,0,0,0,0,0,0,0,0,0,0,3,0,43.2,0,0,0,0,17.6,0,0,0,0,0,2.4,0,0,0,32,0,0,0,0,0,0,0
